Type,"Gene Symbol /Region Name",GRCh37,"HI Score","TS Score",OMIMMorbid,%HI,pLI,LOEUF,"LastEvaluated Date"
Gene,RARS2HGNC:21406,6:88223656-88299705,AutosomalRecessive,NoEvidence,"OMIM Morbid",21.71,0,0.89,04/09/2015
Gene,RASA1HGNC:9871,5:86563700-86687733,SufficientEvidence,NoEvidence,"OMIM Morbid",2.57,1,0.3,04/22/2020
Gene,RAXHGNC:18662,18:56934270-56940686,AutosomalRecessive,,"OMIM Morbid",51.09,0,1.2,08/22/2016
Gene,RB1HGNC:9884,13:48877887-49056026,SufficientEvidence,NoEvidence,"OMIM Morbid",0.53,1,0.24,03/09/2021
Gene,RB1CC1HGNC:15574,8:53535018-53626995,LittleEvidence,NoEvidence,"OMIM Morbid",10.33,1,0.29,07/25/2018
Gene,RBBP8HGNC:9891,18:20513291-20606449,AutosomalRecessive,,"OMIM Morbid",13.93,0,0.98,08/22/2016
Gene,RBP3HGNC:9921,10:48381481-48390999,AutosomalRecessive,NoEvidence,"OMIM Morbid",56.69,0,0.96,08/22/2016
Gene,RCAN1HGNC:3040,21:35888740-35987412,NoEvidence,NoEvidence,OMIM,38.75,0.02,0.9,04/27/2012
Gene,RDXHGNC:9944,11:110045647-110167339,AutosomalRecessive,NoEvidence,"OMIM Morbid",8.08,0.65,0.54,08/22/2016
Gene,RECQLHGNC:9948,12:21621844-21654569,AutosomalRecessive,,"OMIM Morbid",25.01,0,1.24,09/11/2024
Gene,REEP6HGNC:30078,19:1491180-1497926,AutosomalRecessive,NoEvidence,"OMIM Morbid",83.07,0,1.34,08/04/2025
Gene,RELNHGNC:9957,7:103112236-103630105,NoEvidence,NoEvidence,"OMIM Morbid",1.1,1,0.28,12/14/2023
Gene,RETHGNC:9967,10:43572517-43625799,SufficientEvidence,NoEvidence,"OMIM Morbid",1.58,1,0.24,08/26/2020
Gene,RETREG1HGNC:25964,5:16473162-16617106,AutosomalRecessive,NoEvidence,"OMIM Morbid",47.64,0,0.84,08/22/2016
Gene,RFX6HGNC:21478,6:117198405-117253324,AutosomalRecessive,NoEvidence,"OMIM Morbid",28.8,0,0.69,09/18/2015
Gene,RHBDF2HGNC:20788,17:74466975-74497509,NoEvidence,NoEvidence,"OMIM Morbid",50.82,0.15,0.55,09/10/2025
Gene,RIMS1HGNC:17282,6:72596253-73112847,LittleEvidence,NoEvidence,"OMIM Morbid",9.51,0.94,0.5,01/24/2018
Gene,RIN2HGNC:18750,20:19738902-19983100,AutosomalRecessive,,"OMIM Morbid",39.64,0,0.64,08/22/2016
Gene,RINT1HGNC:21876,7:105172648-105208124,NoEvidence,NoEvidence,"OMIM Morbid",39.11,0,0.93,07/10/2024
Gene,RIPK4HGNC:496,21:43159533-43187212,AutosomalRecessive,NoEvidence,"OMIM Morbid",43.77,0.62,0.58,08/22/2016
Gene,RIT1HGNC:10023,1:155867599-155881140,NoEvidence,NoEvidence,"OMIM Morbid",48.61,0.96,0.52,09/24/2025
Gene,RMND1HGNC:21176,6:151725897-151773261,AutosomalRecessive,NoEvidence,"OMIM Morbid",36.01,0.02,0.85,08/22/2016
Gene,RMRPHGNC:10031,9:35657748-35658015,AutosomalRecessive,,"OMIM Morbid",‐,‐,‐,08/22/2016
Gene,RNASEH2AHGNC:18518,19:12917398-12924454,AutosomalRecessive,,"OMIM Morbid",3.39,0,1.17,08/22/2016
Gene,RNF135HGNC:21158,17:29298057-29326929,NoEvidence,NoEvidence,OMIM,90.13,0,1.49,09/22/2021
Gene,RNF168HGNC:26661,3:196195654-196230639,AutosomalRecessive,NoEvidence,"OMIM Morbid",69.55,0,1.41,08/22/2016
Gene,RNF32HGNC:17118,7:156433468-156469824,SensitivityUnlikely,NoEvidence,OMIM,75.12,0,1.2,02/02/2021
Gene,ROBO1HGNC:10249,3:78646389-79817148,NoEvidence,NoEvidence,"OMIM Morbid",3.33,0,0.86,09/25/2018
Gene,ROBO3HGNC:13433,11:124735328-124751367,AutosomalRecessive,NoEvidence,"OMIM Morbid",48.29,0,0.75,08/22/2016
Gene,ROGDIHGNC:29478,16:4846969-4852634,AutosomalRecessive,NoEvidence,"OMIM Morbid",47.95,0,1.65,02/12/2015
Gene,ROR2HGNC:10257,9:94484883-94712510,NoEvidence,NoEvidence,"OMIM Morbid",53.78,0.34,0.54,03/27/2013
Gene,RORBHGNC:10259,9:77112251-77308093,SufficientEvidence,NoEvidence,"OMIM Morbid",2.68,1,0.26,01/14/2025
Gene,RP2HGNC:10274,X:46696478-46741793,SufficientEvidence,NoEvidence,"OMIM Morbid",33.66,0.96,0.31,10/04/2012
Gene,RPE65HGNC:10294,1:68894505-68915637,AutosomalRecessive,NoEvidence,"OMIM Morbid",17.78,0,1,02/27/2025
Gene,RPGRIP1HGNC:13436,14:21748242-21819460,AutosomalRecessive,NoEvidence,"OMIM Morbid",59.78,0,0.92,08/22/2016
Gene,RPH3AHGNC:17056,12:113013040-113336686,LittleEvidence,NoEvidence,OMIM,42.44,0,0.64,07/25/2018
Gene,RPL10HGNC:10298,X:153626406-153630680,NoEvidence,NoEvidence,"OMIM Morbid",36.48,0.91,0.39,10/24/2018
Gene,RPL15HGNC:10306,3:23958036-23966122,LittleEvidence,NoEvidence,"OMIM Morbid",21.68,1,0.13,07/16/2014
Gene,RPS17HGNC:10397,15:83205501-83209208,SufficientEvidence,NoEvidence,"OMIM Morbid",60.09,1,0.17,12/10/2015
Gene,RPS19HGNC:10402,19:42364325-42376993,SufficientEvidence,NoEvidence,"OMIM Morbid",23.95,1,0.24,03/24/2021
Gene,RPS20HGNC:10405,8:56979813-56987065,NoEvidence,NoEvidence,OMIM,29.1,0.97,0.48,12/12/2024
Gene,RPS24HGNC:10411,10:79793621-79816564,SufficientEvidence,NoEvidence,"OMIM Morbid",22.8,1,0.18,04/09/2025
Gene,RPS26HGNC:10414,12:56435702-56438481,SufficientEvidence,NoEvidence,"OMIM Morbid",45.57,1,0.32,10/23/2019
Gene,RPS6KA3HGNC:10432,X:20168029-20285027,SufficientEvidence,NoEvidence,"OMIM Morbid",4.88,1,0.09,06/14/2022
Gene,RPS7HGNC:10440,2:3622850-3628510,EmergingEvidence,NoEvidence,"OMIM Morbid",47.4,1,0.32,10/16/2025
Gene,RS1HGNC:10457,X:18657808-18690228,SufficientEvidence,NoEvidence,"OMIM Morbid",28.71,0.96,0.3,08/02/2021
Gene,RSPH1HGNC:12371,21:43892596-43916334,AutosomalRecessive,,"OMIM Morbid",83.46,0,0.81,08/22/2016
Gene,RSPH4AHGNC:21558,6:116937642-116954148,AutosomalRecessive,,"OMIM Morbid",69.78,0,0.82,08/22/2016
Gene,RSPO4HGNC:16175,20:939095-982954,AutosomalRecessive,,"OMIM Morbid",64.82,0,1.33,08/22/2016
Gene,RTTNHGNC:18654,18:67670267-67872923,AutosomalRecessive,,"OMIM Morbid",64.2,0,0.79,08/22/2016
Gene,RUNX1HGNC:10471,21:36160098-36421599,SufficientEvidence,NoEvidence,"OMIM Morbid",0.45,0.29,0.63,06/14/2023
Gene,RXFP2HGNC:17318,13:32313663-32377526,NoEvidence,NoEvidence,OMIM,32.97,0,1.1,07/06/2012
Gene,RYR1HGNC:10483,19:38924331-39078204,NoEvidence,NoEvidence,"OMIM Morbid",15.43,0,0.65,11/12/2015
Gene,RYR2HGNC:10484,1:237205484-237997288,NoEvidence,NoEvidence,"OMIM Morbid",14.03,1,0.43,11/06/2015
Gene,SACSHGNC:10519,13:23902969-24007841,AutosomalRecessive,NoEvidence,"OMIM Morbid",35.26,0,0.65,08/22/2016
Gene,SALL1HGNC:10524,16:51169893-51185181,LittleEvidence,NoEvidence,"OMIM Morbid",5.63,1,0.23,01/27/2021
Gene,SALL4HGNC:15924,20:50398870-50419060,SufficientEvidence,NoEvidence,"OMIM Morbid",38.01,1,0.18,01/11/2021
Gene,SAMD9HGNC:1348,7:92728831-92747292,NoEvidence,,"OMIM Morbid",77.6,0.03,1.77,05/14/2024
Gene,SAMHD1HGNC:15925,20:35518176-35580111,AutosomalRecessive,NoEvidence,"OMIM Morbid",61.02,0,0.89,03/28/2025
Gene,SATB2HGNC:21637,2:200134223-200335989,SufficientEvidence,NoEvidence,"OMIM Morbid",1.6,1,0.08,07/15/2020
Gene,SBDSHGNC:19440,7:66452667-66460573,AutosomalRecessive,NoEvidence,"OMIM Morbid",29.07,0,1.08,05/08/2024
Gene,SBF2HGNC:2135,11:9800215-10315766,AutosomalRecessive,,"OMIM Morbid",9.49,0,0.59,08/22/2016
Gene,SCARB2HGNC:1665,4:77079890-77134977,NoEvidence,NoEvidence,"OMIM Morbid",24.43,0,0.68,07/06/2012
Gene,SCARF2HGNC:19869,22:20778874-20792112,AutosomalRecessive,NoEvidence,"OMIM Morbid",70.17,0,0.99,08/22/2016
Gene,SCN1AHGNC:10585,2:166841151-167005671,SufficientEvidence,NoEvidence,"OMIM Morbid",9.08,1,0.1,07/06/2012
Gene,SCN1BHGNC:10586,19:35521374-35531353,NoEvidence,NoEvidence,"OMIM Morbid",48.18,0.2,0.71,09/04/2019
Gene,SCN2AHGNC:10588,2:166095924-166248814,SufficientEvidence,NoEvidence,"OMIM Morbid",4.08,1,0.16,04/22/2020
Gene,SCN5AHGNC:10593,3:38589553-38691178,SufficientEvidence,NoEvidence,"OMIM Morbid",15.55,1,0.37,06/08/2021
Gene,SCN8AHGNC:10596,12:51985017-52206648,LittleEvidence,NoEvidence,"OMIM Morbid",5.53,1,0.19,02/14/2023
Gene,SDCCAG8HGNC:10671,1:243419343-243663393,AutosomalRecessive,NoEvidence,"OMIM Morbid",19.89,0,0.84,08/22/2016
Gene,SDHAF1HGNC:33867,19:36486090-36487214,AutosomalRecessive,NoEvidence,"OMIM Morbid",74.19,0,0,08/22/2016
Gene,SDHAF2HGNC:26034,11:61197596-61214205,SufficientEvidence,NoEvidence,"OMIM Morbid",7.74,0,1.61,05/11/2022
Gene,SDHBHGNC:10681,1:17345217-17380527,SufficientEvidence,NoEvidence,"OMIM Morbid",11.22,0.03,0.74,07/22/2020
Gene,SDHCHGNC:10682,1:161284171-161345130,SufficientEvidence,NoEvidence,"OMIM Morbid",47.07,0.05,0.89,10/13/2021
Gene,SDHDHGNC:10683,11:111957597-111966518,SufficientEvidence,NoEvidence,"OMIM Morbid",39.67,0.9,0.58,08/11/2021
Gene,SDR42E1HGNC:29834,16:82022460-82045075,SensitivityUnlikely,NoEvidence,OMIM,72.19,0,1.81,02/02/2021
Gene,SEC14L4HGNC:20627,22:30884889-30901682,SensitivityUnlikely,NoEvidence,OMIM,74.07,0,0.99,02/02/2021
Gene,SEC23BHGNC:10702,20:18488192-18542059,AutosomalRecessive,NoEvidence,"OMIM Morbid",45.77,0,1.01,08/22/2016
Gene,SEM1HGNC:10845,7:96110938-96339158,NoEvidence,NoEvidence,OMIM,7.71,0.77,0.75,05/14/2012
Gene,SEMA3AHGNC:10723,7:83585093-83824105,LittleEvidence,NoEvidence,"OMIM Morbid",1.46,1,0.45,08/07/2017
Gene,SEPSECSHGNC:30605,4:25121636-25162071,AutosomalRecessive,,"OMIM Morbid",34.9,0,1.1,08/22/2016
Gene,SERAC1HGNC:21061,6:158530551-158589294,AutosomalRecessive,,"OMIM Morbid",61.2,0,0.68,08/22/2016
Gene,SERPINA1HGNC:8941,14:94843084-94856972,AutosomalRecessive,NoEvidence,"OMIM Morbid",88.1,0,1.14,05/09/2017
Gene,SERPINB6HGNC:8950,6:2948393-2972027,AutosomalRecessive,NoEvidence,"OMIM Morbid",69,0,0.9,08/22/2016
Gene,SERPINB7HGNC:13902,18:61420291-61472604,AutosomalRecessive,NoEvidence,"OMIM Morbid",63.85,0,1.05,11/13/2014
Gene,SERPINE1HGNC:8583,7:100770385-100782528,AutosomalRecessive,,"OMIM Morbid",6.47,0.03,0.69,08/22/2016
Gene,SERPINF1HGNC:8824,17:1665354-1680859,AutosomalRecessive,,"OMIM Morbid",32.9,0,1.06,08/22/2016
Gene,SETHGNC:10760,9:131445703-131458675,SufficientEvidence,NoEvidence,"OMIM Morbid",2.03,1,0.17,01/22/2025
Gene,SETBP1HGNC:15573,18:42260038-42648475,SufficientEvidence,NoEvidence,"OMIM Morbid",4.67,1,0.14,05/23/2018
Gene,SETD1AHGNC:29010,16:30969075-30995985,SufficientEvidence,NoEvidence,"OMIM Morbid",12.55,1,0.28,02/28/2018
Gene,SETD1BHGNC:29187,12:122241915-122270562,SufficientEvidence,NoEvidence,"OMIM Morbid",63.56,1,0.11,08/28/2024
Gene,SETD2HGNC:18420,3:47057926-47205603,SufficientEvidence,NoEvidence,"OMIM Morbid",8.64,1,0.18,03/08/2022
Gene,SETD5HGNC:25566,3:9439299-9519838,SufficientEvidence,NoEvidence,"OMIM Morbid",12.88,1,0.38,11/06/2014
Gene,SF3B4HGNC:10771,1:149895209-149899695,SufficientEvidence,NoEvidence,"OMIM Morbid",25.11,1,0.26,07/17/2014
Gene,SGCEHGNC:10808,7:94214292-94285445,SufficientEvidence,NoEvidence,"OMIM Morbid",13.27,0.32,0.63,11/11/2021
Gene,SGCGHGNC:10809,13:23734647-23899301,AutosomalRecessive,NoEvidence,"OMIM Morbid",55.59,0,1.21,08/22/2016
Gene,SGSHHGNC:10818,17:78183075-78194132,AutosomalRecessive,NoEvidence,"OMIM Morbid",69.12,0,1.26,02/12/2015
Gene,SH2B1HGNC:30417,16:28857927-28885526,LittleEvidence,NoEvidence,OMIM,32.53,1,0.37,07/13/2021
Gene,SH2D1AHGNC:10820,X:123480413-123507010,SufficientEvidence,NoEvidence,"OMIM Morbid",11.82,0.39,0.96,01/27/2021
Gene,SH3TC2HGNC:29427,5:148361713-148442625,AutosomalRecessive,,"OMIM Morbid",47.72,0,0.8,08/22/2016
Gene,SHANK1HGNC:15474,19:51162512-51223059,LittleEvidence,NoEvidence,OMIM,76.11,1,0.38,03/11/2025
Gene,SHANK2HGNC:14295,11:70313959-70963623,SufficientEvidence,NoEvidence,"OMIM Morbid",45.57,1,0.42,10/26/2023
Gene,SHANK3HGNC:14294,22:51111251-51171640,SufficientEvidence,NoEvidence,"OMIM Morbid",60.1,1,0.45,08/14/2018
Gene,SHHHGNC:10848,7:155592674-155605157,SufficientEvidence,NoEvidence,"OMIM Morbid",0.66,0.98,0.49,06/24/2020
Gene,SHOC2HGNC:15454,10:112679128-112773423,NoEvidence,NoEvidence,"OMIM Morbid",5.7,1,0.2,09/25/2018
Gene,SHOXHGNC:10853,X:585079-620146,SufficientEvidence,NoEvidence,"OMIM Morbid",76.05,0.67,0.52,10/15/2015
Gene,SHROOM4HGNC:29215,X:50334642-50557194,NoEvidence,NoEvidence,"OMIM Morbid",44.15,1,0.23,10/10/2012
Gene,SIHGNC:10856,3:164696686-164796284,AutosomalRecessive,,"OMIM Morbid",61.91,0,1.01,08/22/2016
Gene,SIGLEC5HGNC:10874,19:52114213-52133654,SensitivityUnlikely,NoEvidence,OMIM,97.84,0,1.16,02/02/2021
Gene,SIL1HGNC:24624,5:138282413-138534057,AutosomalRecessive,,"OMIM Morbid",17.56,0,1.02,08/23/2021
Gene,SIM1HGNC:10882,6:100832885-100912797,NoEvidence,NoEvidence,OMIM,2.5,1,0.33,04/25/2012
Gene,SIN3AHGNC:19353,15:75661720-75748156,SufficientEvidence,NoEvidence,"OMIM Morbid",7.32,1,0.14,01/13/2020
Gene,SIX1HGNC:10887,14:61110139-61116195,NoEvidence,NoEvidence,"OMIM Morbid",1.35,0.25,0.69,03/22/2012
Gene,SIX3HGNC:10889,2:45168841-45173210,SufficientEvidence,NoEvidence,"OMIM Morbid",12.2,0.99,0.39,09/23/2020
Gene,SIX4HGNC:10890,14:61176257-61191069,NoEvidence,NoEvidence,OMIM,18.53,0.01,0.68,05/08/2012
Gene,SIX6HGNC:10892,14:60975864-60979568,NoEvidence,NoEvidence,"OMIM Morbid",5.88,0,0.92,03/22/2012
Gene,SKIHGNC:10896,1:2159758-2241652,NoEvidence,NoEvidence,"OMIM Morbid",34.04,0,0.81,01/06/2012
Gene,SKIC3HGNC:23639,5:94799598-94890681,AutosomalRecessive,,"OMIM Morbid",22.59,0,0.78,08/22/2016
Gene,SLC12A1HGNC:10910,15:48498499-48596275,AutosomalRecessive,NoEvidence,"OMIM Morbid",10.66,0,0.97,04/28/2012
Gene,SLC12A3HGNC:10912,16:56899119-56949762,AutosomalRecessive,NoEvidence,"OMIM Morbid",41.42,0,1.01,02/23/2012
Gene,SLC13A5HGNC:23089,17:6588038-6616688,AutosomalRecessive,NoEvidence,"OMIM Morbid",66.88,0.7,0.55,08/22/2016
Gene,SLC16A12HGNC:23094,10:91190056-91295351,LittleEvidence,NoEvidence,"OMIM Morbid",29.69,0.16,0.62,12/21/2011
Gene,SLC16A2HGNC:10923,X:73641328-73753751,SufficientEvidence,NoEvidence,"OMIM Morbid",25.73,0.99,0.22,06/28/2012
Gene,SLC17A5HGNC:10933,6:74303102-74363715,AutosomalRecessive,NoEvidence,"OMIM Morbid",19.72,0,1.07,08/22/2016
Gene,SLC17A8HGNC:20151,12:100750852-100815833,LittleEvidence,NoEvidence,"OMIM Morbid",31.37,0,0.69,02/08/2022
Gene,SLC1A2HGNC:10940,11:35272752-35441605,LittleEvidence,NoEvidence,"OMIM Morbid",11.24,0.84,0.57,09/11/2025
Gene,SLC22A14HGNC:8495,3:38323785-38360066,SensitivityUnlikely,NoEvidence,OMIM,95,0,1.16,02/02/2021
Gene,SLC24A1HGNC:10975,15:65903688-65953340,AutosomalRecessive,NoEvidence,"OMIM Morbid",79.17,0,0.77,08/22/2016
Gene,SLC25A1HGNC:10979,22:19163094-19166249,AutosomalRecessive,,"OMIM Morbid",46.07,0,1.04,08/22/2016
Gene,SLC25A12HGNC:10982,2:172639915-172750754,NoEvidence,NoEvidence,"OMIM Morbid",9.53,0.87,0.53,01/19/2012
Gene,SLC25A13HGNC:10983,7:95749532-95951410,AutosomalRecessive,,"OMIM Morbid",25.1,0,0.94,08/22/2016
Gene,SLC25A19HGNC:14409,17:73269073-73285514,AutosomalRecessive,NoEvidence,"OMIM Morbid",55.79,0,0.99,08/22/2016
Gene,SLC2A1HGNC:11005,1:43391024-43424539,SufficientEvidence,NoEvidence,"OMIM Morbid",9.56,1,0.14,03/24/2016
Gene,SLC2A10HGNC:13444,20:45338288-45364986,AutosomalRecessive,NoEvidence,"OMIM Morbid",71.82,0,1.09,02/01/2018
Gene,SLC30A10HGNC:25355,1:220083787-220132440,AutosomalRecessive,NoEvidence,"OMIM Morbid",73.7,0.01,0.99,08/22/2016
Gene,SLC34A1HGNC:11019,5:176811435-176825849,AutosomalRecessive,,"OMIM Morbid",55.22,0,1.29,08/22/2016
Gene,SLC34A2HGNC:11020,4:25657473-25680370,AutosomalRecessive,NoEvidence,"OMIM Morbid",70.96,0,1.02,08/22/2016
Gene,SLC35A2HGNC:11022,X:48760460-48769235,SufficientEvidence,NoEvidence,"OMIM Morbid",32.21,0.72,0.56,01/24/2018
Gene,SLC35C1HGNC:20197,11:45825623-45834567,AutosomalRecessive,NoEvidence,"OMIM Morbid",48.28,0.58,0.66,08/22/2016
Gene,SLC35D1HGNC:20800,1:67465033-67519831,AutosomalRecessive,NoEvidence,"OMIM Morbid",22.91,0,0.98,04/11/2016
Gene,SLC37A4HGNC:4061,11:118894822-118901587,AutosomalRecessive,NoEvidence,"OMIM Morbid",31.13,0,1.25,08/22/2016
Gene,SLC38A5HGNC:18070,X:48316927-48328648,NoEvidence,NoEvidence,OMIM,59.25,0.98,0.3,09/26/2012
Gene,SLC38A8HGNC:32434,16:84043272-84076400,AutosomalRecessive,NoEvidence,"OMIM Morbid",68.65,0,1.68,08/22/2016
Gene,SLC3A1HGNC:11025,2:44502619-44548633,AutosomalRecessive,NoEvidence,"OMIM Morbid",61.26,0,1.53,03/21/2012
Gene,SLC4A10HGNC:13811,2:162480926-162841780,LittleEvidence,NoEvidence,"OMIM Morbid",5.94,1,0.4,04/11/2012
Gene,SLC52A3HGNC:16187,20:740724-756628,AutosomalRecessive,,"OMIM Morbid",68.43,0,1.01,08/22/2016
Gene,SLC5A1HGNC:11036,22:32439248-32509016,AutosomalRecessive,,"OMIM Morbid",41.69,0,0.71,08/22/2016
Gene,SLC67A1HGNC:10964,11:2920921-2946476,NoEvidence,NoEvidence,"OMIM Morbid",68.74,0,1.36,03/22/2012
Gene,SLC6A1HGNC:11042,3:11034434-11080933,SufficientEvidence,NoEvidence,"OMIM Morbid",15.39,1,0.15,09/25/2019
Gene,SLC6A18HGNC:26441,5:1225496-1246304,SensitivityUnlikely,NoEvidence,OMIM,69.67,0,1.14,02/02/2021
Gene,SLC6A3HGNC:11049,5:1392909-1445555,AutosomalRecessive,,"OMIM Morbid",18.93,1,0.39,08/22/2016
Gene,SLC6A4HGNC:11050,17:28521337-28562715,NoEvidence,NoEvidence,"OMIM Morbid",4.68,1,0.42,05/11/2012
Gene,SLC6A8HGNC:11055,X:152953381-152962048,SufficientEvidence,NoEvidence,"OMIM Morbid",22.63,1,0.21,11/10/2020
Gene,SLC7A7HGNC:11065,14:23242431-23289000,AutosomalRecessive,,"OMIM Morbid",26.7,0,1.01,08/22/2016
Gene,SLC7A9HGNC:11067,19:33321417-33360673,AutosomalRecessive,NoEvidence,"OMIM Morbid",61.03,0,0.91,08/23/2021
Gene,SLC9A6HGNC:11079,X:135067594-135129428,SufficientEvidence,NoEvidence,"OMIM Morbid",22.85,1,0.21,12/08/2020
Gene,SLURP1HGNC:18746,8:143822367-143823824,AutosomalRecessive,NoEvidence,"OMIM Morbid",81.26,0.22,1.03,06/08/2017
Gene,SMAD2HGNC:6768,18:45335328-45457243,NoEvidence,NoEvidence,"OMIM Morbid",0.33,1,0.25,06/29/2018
Gene,SMAD3HGNC:6769,15:67357940-67487507,SufficientEvidence,NoEvidence,"OMIM Morbid",1.24,1,0.37,04/22/2020
Gene,SMAD4HGNC:6770,18:48556583-48611412,SufficientEvidence,NoEvidence,"OMIM Morbid",0.21,1,0.23,12/16/2020
Gene,SMARCA2HGNC:11098,9:2015347-2193624,NoEvidence,NoEvidence,"OMIM Morbid",1.61,1,0.32,03/27/2013
Gene,SMARCA4HGNC:11100,19:11071706-11172949,SufficientEvidence,NoEvidence,"OMIM Morbid",2.95,1,0.23,07/24/2024
Gene,SMARCB1HGNC:11103,22:24129153-24180196,SufficientEvidence,NoEvidence,"OMIM Morbid",8.07,1,0.22,04/22/2020
Gene,SMARCE1HGNC:11109,17:38781214-38804070,SufficientEvidence,NoEvidence,"OMIM Morbid",11.98,1,0.32,12/11/2024
Gene,SMC1AHGNC:11111,X:53401070-53449677,SufficientEvidence,NoEvidence,"OMIM Morbid",14.23,1,0.06,07/23/2018
Gene,SMC3HGNC:2468,10:112327453-112365806,LittleEvidence,NoEvidence,"OMIM Morbid",2.48,1,0.13,04/08/2025
Gene,SMOC1HGNC:20318,14:70346133-70499083,AutosomalRecessive,NoEvidence,"OMIM Morbid",20.73,0.17,0.6,08/22/2016
Gene,SMOC2HGNC:20323,6:168841864-169068672,AutosomalRecessive,NoEvidence,"OMIM Morbid",55.41,0,0.83,08/22/2016
Gene,SMSHGNC:11123,X:21958827-22012955,SufficientEvidence,NoEvidence,"OMIM Morbid",12.45,0.97,0.31,08/23/2012
Gene,SNAP29HGNC:11133,22:21213295-21245502,AutosomalRecessive,,"OMIM Morbid",61.36,0.06,0.83,08/22/2016
Gene,SNORD107HGNC:32771,15:25227141-25227215,NoEvidence,NoEvidence,,‐,‐,‐,04/25/2012
Gene,SNORD108HGNC:32772,15:25232072-25232140,NoEvidence,NoEvidence,,‐,‐,‐,07/06/2012
Gene,SNORD109BHGNC:32774,15:25523490-25523556,NoEvidence,NoEvidence,,‐,‐,‐,04/28/2012
Gene,SNORD64HGNC:32725,15:25230247-25230313,NoEvidence,NoEvidence,,‐,‐,‐,07/06/2012
Gene,SNORD8HGNC:20159,14:21865452-21865560,NoEvidence,NoEvidence,OMIM,‐,‐,‐,03/11/2015
Gene,SNORD9HGNC:32705,14:21860310-21860412,NoEvidence,NoEvidence,,‐,‐,‐,03/11/2015
Gene,SNRPNHGNC:11164,15:25068784-25223870,NoEvidence,NoEvidence,"OMIM Morbid",73,0.98,0.5,10/26/2012
Gene,SNURFHGNC:11171,15:25200134-25223870,LittleEvidence,NoEvidence,,‐,0.12,0.97,03/28/2023
Gene,SNX10HGNC:14974,7:26331482-26414003,AutosomalRecessive,NoEvidence,"OMIM Morbid",31.31,0,1.52,05/15/2025
Gene,SOBPHGNC:29256,6:107811321-107982510,AutosomalRecessive,NoEvidence,"OMIM Morbid",8.51,1,0.19,08/22/2016
Gene,SONHGNC:11183,21:34915344-34949787,SufficientEvidence,NoEvidence,"OMIM Morbid",3.75,1,0.05,04/24/2019
Gene,SOS1HGNC:11187,2:39208690-39352009,NoEvidence,NoEvidence,"OMIM Morbid",4.03,1,0.29,03/30/2012
Gene,SOSTHGNC:13771,17:41831106-41836159,AutosomalRecessive,NoEvidence,"OMIM Morbid",25.59,0,1.64,08/22/2012
Gene,SOX10HGNC:11190,22:38368319-38380562,SufficientEvidence,NoEvidence,"OMIM Morbid",2.77,1,0.25,07/18/2013
Gene,SOX11HGNC:11191,2:5832516-5841517,SufficientEvidence,NoEvidence,"OMIM Morbid",20.02,0.09,1.15,11/21/2024
Gene,SOX2HGNC:11195,3:181429713-181432224,SufficientEvidence,NoEvidence,"OMIM Morbid",0.54,1,0.3,07/06/2012
Gene,SOX3HGNC:11199,X:139585150-139587234,NoEvidence,EmergingEvidence,"OMIM Morbid",7.65,0.45,0.86,01/10/2023
Gene,SOX5HGNC:11201,12:23682438-24715425,SufficientEvidence,NoEvidence,"OMIM Morbid",0.74,1,0.2,08/19/2016
Gene,SOX6HGNC:16421,11:15987995-16760024,NoEvidence,NoEvidence,"OMIM Morbid",0.59,1,0.17,03/22/2012
Gene,SOX8HGNC:11203,16:1031770-1036979,NoEvidence,NoEvidence,OMIM,50.08,0.04,0.91,02/22/2012
Gene,SOX9HGNC:11204,17:70117161-70122557,SufficientEvidence,NoEvidence,"OMIM Morbid",0.56,1,0.15,05/10/2023
Gene,SPASTHGNC:11233,2:32288625-32382706,SufficientEvidence,NoEvidence,"OMIM Morbid",9.51,0.11,0.69,09/25/2019
Gene,SPATA7HGNC:20423,14:88852001-88904804,AutosomalRecessive,NoEvidence,"OMIM Morbid",75.54,0,1.22,08/22/2016
Gene,SPEGHGNC:16901,2:220299565-220358351,AutosomalRecessive,NoEvidence,"OMIM Morbid",37.41,0,0.51,08/22/2016
Gene,SPENHGNC:17575,1:16174202-16266951,LittleEvidence,NoEvidence,"OMIM Morbid",5.51,1,0.09,03/27/2019
Gene,SPG21HGNC:20373,15:65255363-65282252,AutosomalRecessive,,"OMIM Morbid",18.22,0,0.89,08/22/2016
Gene,SPG7HGNC:11237,16:89574796-89624176,AutosomalRecessive,,"OMIM Morbid",61.82,0,1.55,08/22/2016
Gene,SPINK1HGNC:11244,5:147204145-147218759,SufficientEvidence,NoEvidence,"OMIM Morbid",90,0.22,1.03,10/25/2021
Gene,SPINK5HGNC:15464,5:147443543-147516945,AutosomalRecessive,,"OMIM Morbid",69.56,0,0.91,08/22/2016
Gene,SPP2HGNC:11256,2:234959346-234985778,NoEvidence,NoEvidence,OMIM,87.97,0,1.66,02/27/2019
Gene,SPRED1HGNC:20249,15:38545037-38649450,SufficientEvidence,NoEvidence,"OMIM Morbid",13.12,0.98,0.5,03/14/2013
Gene,SPTAN1HGNC:11273,9:131314866-131395941,SufficientEvidence,NoEvidence,"OMIM Morbid",8.65,1,0.22,09/24/2025
Gene,SRCAPHGNC:16974,16:30710492-30752730,LittleEvidence,NoEvidence,"OMIM Morbid",34.43,1,0.22,05/31/2018
